0,0.746005352173638
0.344827586206897,0.734167834879345
0.689655172413793,0.219555229398547
1.03448275862069,0.940751708522688
1.37931034482759,0.56907219221797
1.72413793103448,0.395799080160208
2.06896551724138,0
2.41379310344828,0.55284322006758
2.75862068965517,0.676428538646828
3.10344827586207,1.44027086171884
3.44827586206897,1.10854598305143
3.79310344827586,0
4.13793103448276,0.743270719180083
4.48275862068965,1.11989184470303
4.82758620689655,1.96345082520951
5.17241379310345,0.65714862504572
5.51724137931035,1.03412654919424
5.86206896551724,2.54802807642805
6.20689655172414,2.08164699658304
6.55172413793103,1.41555996108504
6.89655172413793,1.58003836873148
7.24137931034483,1.16451094786748
7.58620689655172,3.15993786849297
7.93103448275862,2.78013269492971
8.27586206896552,2.56834076991402
8.62068965517241,1.89831113197492
8.96551724137931,2.26520354731295
9.31034482758621,4.31942875270057
9.6551724137931,2.28080233964402
10,4.5086697964775
